Eviction ID,Address,City,State,Year,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Reason
M121821,2400 Block Of Bayshore  Boulevard,San Francisco,CA,2012,94134,09/18/2012,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Visitacion Valley,"(37.7108634322849, -122.404073778352)",Non Payment
M131620,1400 Block Of Palou  Avenue,San Francisco,CA,2013,94124,08/19/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,10,Bayview Hunters Point,"(37.7323435108275, -122.388141018695)",Late Payments
M110391,200 Block Of Anzavista  Avenue,San Francisco,CA,2011,94115,03/28/2011,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Lone Mountain/USF,"(37.7793848990527, -122.445397308062)",Access Denial
M111998,200 Block Of Chattanooga  Street,San Francisco,CA,2011,94114,12/05/2011,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7525614549053, -122.426474367085)",Non Payment
M120925,1900 Block Of Green  Street,San Francisco,CA,2012,94123,06/20/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Marina,"(37.7967332481426, -122.43120415307)",Breach
M140466,900 Block Of Jones  Street,San Francisco,CA,2014,94109,02/25/2014,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,3,Nob Hill,"(37.7900048583685, -122.413753783769)",Ellis Act WithDrawal
M122216,500 Block Of Hugo  Street,San Francisco,CA,2012,94122,11/28/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Inner Sunset,"(37.7650356658286, -122.463698511479)",Nuisance
M130530,0 Block Of Pinto  Avenue,San Francisco,CA,2013,94132,03/25/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.72036960153, -122.482187237029)",Breach
M140142,400 Block Of 25th  Avenue,San Francisco,CA,2014,94121,01/23/2014,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,1,Outer Richmond,"(37.7810622350471, -122.48473417148)",Other Cause
M140477,1300 Block Of La Playa  Street,San Francisco,CA,2014,94122,03/04/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Breach
M121678,1300 Block Of Union  Street,San Francisco,CA,2012,94109,09/10/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Russian Hill,"(37.7989205552776, -122.421523826472)",Breach
M132541,2600 Block Of Hyde  Street,San Francisco,CA,2013,94109,12/24/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Russian Hill,"(37.8054696791397, -122.420387742417)",Breach
M111662,0 Block Of Gold Mine  Drive,San Francisco,CA,2011,94121,10/07/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7438135297475, -122.4371955331)",Breach
M111928,2700 Block Of 21st  Street,San Francisco,CA,2011,94110,11/21/2011,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7576216130994, -122.410062650282)",Unapproved Subtenant
M120270,2300 Block Of 47th  Avenue,San Francisco,CA,2012,94116,02/27/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,4,Sunset/Parkside,"(37.7426589980258, -122.505688337338)",Other Cause
M121665,400 Block Of 3rd  Street,San Francisco,CA,2012,94107,09/04/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Financial District/South Beach,"(37.7815744453503, -122.396062368362)",Nuisance
M120832,100 Block Of South Park  Street,San Francisco,CA,2012,94107,05/25/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Breach
M140022,5100 Block Of Diamond Heights  Boulevard,San Francisco,CA,2014,94131,02/19/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7468468005123, -122.440404829259)",Owner Move In
M153117,300 Block Of Elliot  Street,San Francisco,CA,2015,94134,11/10/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,01/04/2021,10,Visitacion Valley,"(37.7140497784789, -122.411525566683)",Owner Move In
M110039,300 Block Of 20th  Avenue,San Francisco,CA,2011,94121,01/11/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,1,Outer Richmond,"(37.7812947284534, -122.479518403655)",Nuisance
M142405,700 Block Of Kansas  Street,San Francisco,CA,2014,94107,10/29/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Potrero Hill,"(37.7602504319209, -122.403178548603)",Nuisance
M142178,400 Block Of Eddy  Street,San Francisco,CA,2014,94115,09/30/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7835654759009, -122.415051136713)",Breach
M110690,100 Block Of Cambon  Drive,San Francisco,CA,2011,94132,05/02/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7166731173383, -122.474173684903)",Breach
M132521,2800 Block Of 23rd  Street,San Francisco,CA,2013,94110,12/16/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,9,Mission,"(37.7544242919275, -122.409741838392)",Ellis Act WithDrawal
M111978,0 Block Of 28th  Street,San Francisco,CA,2011,94105,12/02/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7455620346289, -122.423383985823)",Nuisance
M142050,900 Block Of Meade  Avenue,San Francisco,CA,2014,94124,09/16/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Bayview Hunters Point,"(37.7178922273952, -122.397583035642)",Nuisance
M110981,0 Block Of Franklin  Street,San Francisco,CA,2011,94102,06/13/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Hayes Valley,"(37.7745362768202, -122.420741294502)",Nuisance
M151315,0 Block Of Concord  Street,San Francisco,CA,2015,94112,05/27/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,05/26/2018,11,Excelsior,"(37.7127750170024, -122.442776900042)",Owner Move In
M120391,400 Block Of Huron  Avenue,San Francisco,CA,2012,94112,03/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,11,Outer Mission,"(37.7148844945886, -122.445880711306)",Other Cause
M111099,100 Block Of Gladstone  Drive,San Francisco,CA,2011,94112,07/01/2011,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Excelsior,"(37.7292603842083, -122.423190816921)",Multiple
M110203,1600 Block Of Oak  Street,San Francisco,CA,2011,94117,02/28/2011,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,5,Haight Ashbury,"(37.7719248332519, -122.446503612159)",Other Cause
M122024,100 Block Of Harvard  Street,San Francisco,CA,2012,94134,10/26/2012,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,9,Excelsior,"(37.7277240998783, -122.421047234701)",Demolition
M132087,100 Block Of Folsom  Street,San Francisco,CA,2013,94105,10/15/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Financial District/South Beach,"(37.7897584731635, -122.391463471681)",Breach
M140750,300 Block Of Silliman  Street,San Francisco,CA,2014,94134,04/21/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,,9,Portola,"(37.7303838313578, -122.408572055197)",Owner Move In
M120652,700 Block Of Central  Avenue,San Francisco,CA,2012,94118,05/04/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Lone Mountain/USF,"(37.776495673299, -122.444804893148)",Nuisance
M152112,900 Block Of Steiner  Street,San Francisco,CA,2015,94117,08/12/2015,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Western Addition,"(37.7779651304182, -122.433244710329)",Illegal Use
M152338,2300 Block Of 29th  Avenue,San Francisco,CA,2015,94116,09/02/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,07/01/2018,4,Sunset/Parkside,"(37.7435152574801, -122.486402984943)",Owner Move In
M142663,2100 Block Of Van Ness  Avenue,San Francisco,CA,2014,94109,12/08/2014,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Pacific Heights,"(37.7952536543862, -122.42349059282)",Illegal Use
M131629,500 Block Of Diamond  Street,San Francisco,CA,2013,94114,08/21/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7539530399795, -122.436494163748)",Nuisance
M130252,0 Block Of Chumasero  Drive,San Francisco,CA,2013,94132,02/14/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7133177847632, -122.472875861103)",Breach
M153339,900 Block Of Alabama  Street,San Francisco,CA,2015,94110,12/11/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,02/08/2021,9,Mission,"(37.7566821047794, -122.411417481348)",Owner Move In
M140867,500 Block Of John Muir  Drive,San Francisco,CA,2014,94132,04/22/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7143348140478, -122.492047872131)",Breach
M142230,1800 Block Of California  Street,San Francisco,CA,2014,94109,10/06/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Western Addition,"(37.7900019447748, -122.424784565648)",Nuisance
M121426,1100 Block Of Market  Street,San Francisco,CA,2012,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,6,South of Market,"(37.7795310847755, -122.413542549251)",Development
M122166,700 Block Of Leavenworth  Street,San Francisco,CA,2012,94109,11/14/2012,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7879121403598, -122.41515867339)",Capital Improvement
M152212,500 Block Of Green  Street,San Francisco,CA,2015,94133,08/24/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.7995998102501, -122.408603211119)",Nuisance
M141108,300 Block Of Randolph  Street,San Francisco,CA,2014,94132,05/19/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Oceanview/Merced/Ingleside,"(37.7142286022743, -122.465748527969)",Nuisance
M140018,700 Block Of Grand View  Avenue,San Francisco,CA,2014,94114,02/04/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,02/03/2017,8,Noe Valley,"(37.748668157097, -122.442628143607)",Owner Move In
M153450,400 Block Of Amazon  Avenue,San Francisco,CA,2015,94112,12/22/2015,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,11,Excelsior,"(37.7159002983151, -122.436591423789)",Demolition
M121188,3700 Block Of Fillmore  Street,San Francisco,CA,2012,94123,08/01/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Marina,"(37.805843075654, -122.437509106544)",Breach
M120275,3000 Block Of 16th  Street,San Francisco,CA,2012,94114,02/28/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7650413541634, -122.420746190177)",Nuisance
M151322,300 Block Of Arleta  Avenue,San Francisco,CA,2015,94134,06/01/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,05/29/2018,10,Visitacion Valley,"(37.7148200896502, -122.409937792832)",Owner Move In
M121514,400 Block Of 9th  Street,San Francisco,CA,2012,94103,08/22/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7721679779976, -122.409530895722)",Breach
M111213,300 Block Of Gonzalez  Drive,San Francisco,CA,2011,94132,07/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7161229356236, -122.476494710472)",Breach
M110973,300 Block Of Douglass  Street,San Francisco,CA,2011,94114,11/16/2011,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,,8,Twin Peaks,"(37.7581562666802, -122.439163288075)",Owner Move In
M130049,1100 Block Of Pacific  Avenue,San Francisco,CA,2013,94133,01/04/2013,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7960804793121, -122.41383266925)",Demolition
M142719,1000 Block Of Geary  Street,San Francisco,CA,2014,94109,12/17/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.785735098389, -122.420555240459)",Breach
M150157,600 Block Of Shotwell  Street,San Francisco,CA,2015,94110,01/15/2015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7580354885159, -122.415633764587)",Non Payment
