eviction_id,address,zip,file date,year,reason,latitude,longitude,supervisor_district,neighborhood
M150983,1100 Block of Broderick Street,94115,4/30/15,2015,Owner Move In,37.78083246,-122.4407549,2,Western Addition
M151033,200 Block of Clara Street,94107,4/29/15,2015,Other Cause,37.77854025,-122.4034427,6,South of Market
M151040,800 Block of Fulton Street,94117,4/29/15,2015,Nuisance,37.77770047,-122.4311329,5,Hayes Valley
M151034,300 Block of Hyde Street,94109,4/29/15,2015,Nuisance,37.78397351,-122.4160455,6,Tenderloin
M151038,1500 Block of Guerrero Street,94110,4/29/15,2015,Breach,37.74676575,-122.4224802,8,Noe Valley
M151038,1500 Block of Guerrero Street,94110,4/29/15,2015,Nuisance,37.74676575,-122.4224802,8,Noe Valley
M151041,300 Block of Monterey Boulevard,94131,4/29/15,2015,Demolition,37.73147016,-122.4431531,7,West of Twin Peaks
M151036,0 Block of Hermann Street,94102,4/29/15,2015,Nuisance,37.77071012,-122.4259472,8,Hayes Valley
M151035,2700 Block of Franklin Street,94123,4/29/15,2015,Late Payments,37.79973228,-122.4259757,2,Marina
M151039,1200 Block of Geneva Avenue,94112,4/29/15,2015,Breach,37.71393631,-122.4358316,11,Excelsior
M151037,0 Block of Madrid Street,94112,4/29/15,2015,Illegal Use,37.72823405,-122.4279075,11,Excelsior
M151026,2400 Block of Bayshore Boulevard,94134,4/28/15,2015,Unapproved Subtenant,37.71086343,-122.4040738,10,Visitacion Valley
M151049,3400 Block of 21st Street,94110,4/28/15,2015,Ellis Act WithDrawal,37.75677253,-122.4241832,8,Mission
M151023,1500 Block of Beach Street,94123,4/28/15,2015,Breach,37.80480308,-122.4345462,2,Marina
M150978,300 Block of 6th Avenue,94118,4/28/15,2015,Owner Move In,37.78197612,-122.4644212,1,Inner Richmond
M151025,2400 Block of Bayshore Boulevard,94134,4/28/15,2015,Unapproved Subtenant,37.71086343,-122.4040738,10,Visitacion Valley
M151050,3400 Block of 21st Street,94110,4/28/15,2015,Ellis Act WithDrawal,37.75677253,-122.4241832,8,Mission
M150981,100 Block of Rolph Street,94112,4/28/15,2015,Owner Move In,37.71480629,-122.4395823,11,Excelsior
M151051,3400 Block of 21st Street,94110,4/28/15,2015,Ellis Act WithDrawal,37.75677253,-122.4241832,8,Mission
M151047,3400 Block of 21st Street,94110,4/28/15,2015,Ellis Act WithDrawal,37.75677253,-122.4241832,8,Mission
M151022,300 Block of 25th Avenue,94121,4/28/15,2015,Nuisance,37.78295707,-122.4848735,1,Outer Richmond
M151024,3700 Block of Fillmore Street,94123,4/28/15,2015,Breach,37.8048946,-122.4373159,2,Marina
M151048,3400 Block of 21st Street,94110,4/28/15,2015,Ellis Act WithDrawal,37.75677253,-122.4241832,8,Mission
M151006,2700 Block of Folsom Street,94110,4/27/15,2015,Failure to Sign Renewal,37.75329845,-122.4142288,9,Mission
M151027,0 Block of Maynard Street,94112,4/27/15,2015,Non Payment,37.72927386,-122.4295521,11,Excelsior
M151005,600 Block of Delano Avenue,94112,4/27/15,2015,Nuisance,37.72036569,-122.4450317,11,Outer Mission
M150979,0 Block of Hill Street,94110,4/27/15,2015,Owner Move In,37.75598162,-122.4221226,8,Mission
M151007,100 Block of Wilde Avenue,94134,4/27/15,2015,Breach,37.71639341,-122.4005902,10,Visitacion Valley
M150980,0 Block of Gladstone Drive,94112,4/27/15,2015,Owner Move In,37.73038878,-122.4201695,9,Excelsior
M151003,0 Block of Taylor Street,94102,4/27/15,2015,Breach,37.78248521,-122.410688,6,Tenderloin
M151004,0 Block of Maynard Street,94112,4/27/15,2015,Non Payment,37.72927386,-122.4295521,11,Excelsior
M150977,200 Block of 5th Avenue,94118,4/24/15,2015,Owner Move In,37.7839256,-122.4633477,1,Inner Richmond
M151001,1900 Block of Ellis Street,94115,4/24/15,2015,Breach,37.78172837,-122.43787,5,Western Addition
M151002,400 Block of Ellis Street,94102,4/24/15,2015,Nuisance,37.78480739,-122.4136154,6,Tenderloin
M151000,1900 Block of Ellis Street,94115,4/24/15,2015,Breach,37.78172837,-122.43787,5,Western Addition
M150903,0 Block of Elgin Park,94103,4/23/15,2015,Owner Move In,37.77064954,-122.4232948,8,Mission
M150940,600 Block of 10th Avenue,94118,4/23/15,2015,Nuisance,37.77610964,-122.4681564,1,Inner Richmond
M150940,600 Block of 10th Avenue,94118,4/23/15,2015,Illegal Use,37.77610964,-122.4681564,1,Inner Richmond
M150904,2000 Block of 46th Avenue,94116,4/23/15,2015,Owner Move In,37.74829793,-122.5051504,4,Sunset/Parkside
M150937,200 Block of Leavenworth Street,94102,4/23/15,2015,Breach,37.78325042,-122.414216,6,Tenderloin
M150935,200 Block of 26th Avenue,94121,4/23/15,2015,Unapproved Subtenant,37.78476215,-122.4862253,2,Outer Richmond
M150939,100 Block of Sanchez Street,94114,4/23/15,2015,Roommate Same Unit,37.76719989,-122.4310838,8,Castro/Upper Market
M150938,200 Block of Leavenworth Street,94102,4/23/15,2015,Nuisance,37.78325042,-122.414216,6,Tenderloin
M150936,0 Block of Regent Street,94112,4/23/15,2015,Non Payment,37.70969176,-122.4564078,11,Outer Mission
M150934,400 Block of Upper Terrace,94117,4/23/15,2015,Late Payments,37.76276043,-122.4460165,8,Haight Ashbury
M150902,1400 Block of Shrader Street,94117,4/23/15,2015,Owner Move In,37.76196007,-122.45059,5,Haight Ashbury
M150928,2700 Block of McAllister Street,94118,4/22/15,2015,Non Payment,37.77530725,-122.4574433,1,Lone Mountain/USF
M150932,400 Block of Eddy Street,94109,4/22/15,2015,Nuisance,37.78356548,-122.4150511,6,Tenderloin
M150900,800 Block of Jamestown Avenue,94112,4/22/15,2015,Owner Move In,37.71657201,-122.3903071,10,Bayview Hunters Point
M150901,0 Block of Stoneyford Avenue,94112,4/22/15,2015,Owner Move In,37.73027328,-122.4209431,9,Excelsior
M150926,1400 Block of Polk Street,94109,4/22/15,2015,Nuisance,37.79010806,-122.4205221,3,Nob Hill
M150933,1300 Block of Palou Avenue,94124,4/22/15,2015,Nuisance,37.73127946,-122.386267,10,Bayview Hunters Point
M150924,900 Block of Bay Street,94109,4/22/15,2015,Nuisance,37.80446829,-122.4230122,2,Russian Hill
M150924,900 Block of Bay Street,94109,4/22/15,2015,Illegal Use,37.80446829,-122.4230122,2,Russian Hill
M150929,200 Block of Ward Street,94134,4/22/15,2015,Nuisance,37.71854056,-122.4025649,10,Visitacion Valley
M150930,1300 Block of Taylor Street,94108,4/22/15,2015,Nuisance,37.79476788,-122.4130311,3,Nob Hill
M150925,1100 Block of Montgomery Street,94133,4/22/15,2015,Nuisance,37.7996469,-122.4040784,3,North Beach
M150927,400 Block of Ellis Street,94102,4/22/15,2015,Nuisance,37.78480739,-122.4136154,6,Tenderloin
M150931,900 Block of Valencia Street,94110,4/22/15,2015,Capital Improvement,37.75810421,-122.4211638,9,Mission
M150898,400 Block of Broadway Street,94133,4/21/15,2015,Owner Move In,37.79812193,-122.4050875,3,North Beach
M150899,200 Block of Crescent Avenue,94110,4/21/15,2015,Owner Move In,37.73506009,-122.4191611,9,Bernal Heights
M150918,1100 Block of Burrows Street,94134,4/21/15,2015,Breach,37.72602117,-122.4157447,9,Portola
M150921,300 Block of Hyde Street,94109,4/21/15,2015,Nuisance,37.78397351,-122.4160455,6,Tenderloin
M150922,900 Block of Post Street,94109,4/21/15,2015,Unapproved Subtenant,37.78717352,-122.4176413,3,Nob Hill
M150923,700 Block of Tehama Street,94103,4/21/15,2015,Nuisance,37.77514043,-122.4117995,6,South of Market
M150919,3500 Block of 18th Street,94110,4/21/15,2015,Illegal Use,37.76173033,-122.4220002,8,Mission
M150917,1300 Block of 41st Avenue,94122,4/21/15,2015,Breach,37.76159476,-122.5005637,4,Sunset/Parkside
M150907,3200 Block of Sacramento Street,94115,4/20/15,2015,Nuisance,37.78832933,-122.4462924,2,Presidio Heights
M150906,200 Block of Munich Street,94112,4/20/15,2015,Unapproved Subtenant,37.72167987,-122.4262995,11,Excelsior
M150911,700 Block of 11th Avenue,94118,4/20/15,2015,Late Payments,37.7741879,-122.4692288,1,Inner Richmond
M150908,600 Block of Delano Avenue,94112,4/20/15,2015,Nuisance,37.72036569,-122.4450317,11,Outer Mission
M150897,2200 Block of 40th Avenue,94116,4/20/15,2015,Owner Move In,37.74485948,-122.4983176,4,Sunset/Parkside
M150905,200 Block of Gaven Street,94134,4/20/15,2015,Demolition,37.73277476,-122.4103859,9,Portola
M150912,700 Block of 11th Avenue,94118,4/20/15,2015,Breach,37.7741879,-122.4692288,1,Inner Richmond
M150910,100 Block of Whittier Street,94112,4/20/15,2015,Nuisance,37.70848035,-122.4472796,11,Excelsior
M150896,700 Block of University Street,94134,4/20/15,2015,Owner Move In,37.72063985,-122.4115628,9,Portola
M150913,100 Block of Bertita Street,94112,4/20/15,2015,Other Cause,37.71866885,-122.440309,11,Outer Mission
M150909,2100 Block of 21st Avenue,94116,4/20/15,2015,Late Payments,37.74762111,-122.4780902,4,Sunset/Parkside
M150895,0 Block of Cervantes Boulevard,94123,4/17/15,2015,Owner Move In,37.80354329,-122.4383812,2,Marina
M150891,1200 Block of Vallejo Street,94109,4/17/15,2015,Ellis Act WithDrawal,37.79738338,-122.41784,3,Russian Hill
M150870,100 Block of Ord Street,94114,4/17/15,2015,Late Payments,37.76200384,-122.4402196,8,Castro/Upper Market
M150890,1200 Block of Vallejo Street,94109,4/17/15,2015,Ellis Act WithDrawal,37.79738338,-122.41784,3,Russian Hill
M150854,3600 Block of Mission Street,94110,4/17/15,2015,Owner Move In,37.738122,-122.4239254,9,Bernal Heights
M150853,1400 Block of 31st Avenue,94122,4/17/15,2015,Owner Move In,37.76020251,-122.4897186,4,Sunset/Parkside
M150894,0 Block of Toledo Way,94123,4/17/15,2015,Non Payment,37.80128456,-122.4385458,2,Marina
M150892,800 Block of Cortland Avenue,94110,4/17/15,2015,Breach,37.73896062,-122.4142551,9,Bernal Heights
M150886,2700 Block of McAllister Street,94118,4/17/15,2015,Late Payments,37.77530725,-122.4574433,1,Lone Mountain/USF
M150852,3500 Block of 22nd Street,94114,4/17/15,2015,Owner Move In,37.75505046,-122.4260505,8,Noe Valley
M150867,600 Block of Clayton Street,94117,4/16/15,2015,Ellis Act WithDrawal,37.76933996,-122.4484159,5,Haight Ashbury
M150863,1700 Block of Haight Street,94117,4/16/15,2015,Late Payments,37.76939812,-122.451277,5,Haight Ashbury
M150869,2700 Block of 21st Street,94110,4/16/15,2015,Breach,37.75767781,-122.409125,9,Mission
M150849,1500 Block of Church Street,94131,4/16/15,2015,Owner Move In,37.74569489,-122.4269258,8,Noe Valley
M150848,0 Block of Riverton Drive,94132,4/16/15,2015,Owner Move In,37.73279716,-122.4872643,7,Sunset/Parkside
M150866,600 Block of Clayton Street,94117,4/16/15,2015,Ellis Act WithDrawal,37.76933996,-122.4484159,5,Haight Ashbury
M150865,600 Block of Clayton Street,94117,4/16/15,2015,Ellis Act WithDrawal,37.76933996,-122.4484159,5,Haight Ashbury
M150850,100 Block of 3rd Avenue,94110,4/16/15,2015,Owner Move In,37.78610645,-122.4614888,2,Inner Richmond
M150868,6200 Block of 3rd Street,94124,4/16/15,2015,Breach,37.72210898,-122.3959187,10,Bayview Hunters Point
M150868,6200 Block of 3rd Street,94124,4/16/15,2015,Access Denial,37.72210898,-122.3959187,10,Bayview Hunters Point
M150851,100 Block of Ramsell Street,94132,4/16/15,2015,Owner Move In,37.71360961,-122.4661217,11,Oceanview/Merced/Ingleside
M150864,1000 Block of Palou Avenue,94124,4/16/15,2015,Unapproved Subtenant,37.72818703,-122.3808183,10,Bayview Hunters Point
M150844,100 Block of Ord Street,94114,4/15/15,2015,Non Payment,37.76200384,-122.4402196,8,Castro/Upper Market
M150844,100 Block of Ord Street,94114,4/15/15,2015,Late Payments,37.76200384,-122.4402196,8,Castro/Upper Market
M150846,100 Block of Font Boulevard,94132,4/15/15,2015,Breach,37.71554505,-122.4736299,7,Lakeshore
M150862,100 Block of Thrift Street,94112,4/15/15,2015,Late Payments,37.71752096,-122.4575839,11,Oceanview/Merced/Ingleside
M150847,200 Block of 21st Avenue,94121,4/15/15,2015,Owner Move In,37.78314762,-122.4805886,1,Outer Richmond
M150836,900 Block of Pine Street,94108,4/14/15,2015,Breach,37.79069877,-122.4116212,3,Nob Hill
M150836,900 Block of Pine Street,94108,4/14/15,2015,Nuisance,37.79069877,-122.4116212,3,Nob Hill
M150836,900 Block of Pine Street,94108,4/14/15,2015,Late Payments,37.79069877,-122.4116212,3,Nob Hill
M150841,1400 Block of 41st Avenue,94122,4/14/15,2015,Breach,37.75972458,-122.5005708,4,Sunset/Parkside
M150834,200 Block of Dorland Street,94110,4/14/15,2015,Condo Conversion,37.76213922,-122.429547,8,Castro/Upper Market
M150840,1400 Block of 41st Avenue,94122,4/14/15,2015,Breach,37.75972458,-122.5005708,4,Sunset/Parkside
M150839,1800 Block of California Street,94109,4/14/15,2015,Owner Move In,37.79000194,-122.4247846,2,Western Addition
M150835,1400 Block of Greenwich Street,94109,4/14/15,2015,Non Payment,37.80045388,-122.4236153,2,Russian Hill
M150837,700 Block of 35th Avenue,94121,4/14/15,2015,Owner Move In,37.77488323,-122.4950379,1,Outer Richmond
M150838,700 Block of Hampshire Street,94110,4/14/15,2015,Ellis Act WithDrawal,37.75995728,-122.4079331,10,Potrero Hill
M150816,1200 Block of 35th Avenue,94122,4/13/15,2015,Owner Move In,37.76374304,-122.4944055,4,Sunset/Parkside
M150825,700 Block of Post Street,94109,4/13/15,2015,Breach,37.78761295,-122.4141857,3,Nob Hill
M150831,1800 Block of Clay Street,94109,4/13/15,2015,Breach,37.79212424,-122.4235283,2,Pacific Heights
M150829,800 Block of Capp Street,94110,4/13/15,2015,Nuisance,37.75309998,-122.4175009,9,Mission
M150828,1800 Block of Clay Street,94109,4/13/15,2015,Breach,37.79212424,-122.4235283,2,Pacific Heights
M150823,500 Block of Delta Street,94134,4/13/15,2015,Owner Move In,37.71344393,-122.4092761,10,Visitacion Valley
M150814,300 Block of Larkin Street,94102,4/13/15,2015,Illegal Use,37.78096764,-122.4169783,6,Tenderloin
M150824,300 Block of Coleridge Street,94110,4/13/15,2015,Owner Move In,37.74092199,-122.4214415,9,Bernal Heights
M150830,200 Block of Dolores Street,94103,4/13/15,2015,Breach,37.76520675,-122.4265916,8,Castro/Upper Market
M150833,4100 Block of Lincoln Way,94122,4/13/15,2015,Breach,37.7642425,-122.5024315,4,Sunset/Parkside
M150826,300 Block of Williams Avenue,94124,4/13/15,2015,Nuisance,37.73028234,-122.3994065,10,Bayview Hunters Point
M150813,600 Block of CLAY Street,94111,4/13/15,2015,Nuisance,37.79461386,-122.403979,3,Chinatown
M150815,400 Block of Ellis Street,94102,4/13/15,2015,Nuisance,37.78469892,-122.4135935,6,Tenderloin
M150827,3400 Block of 20th Street,94110,4/13/15,2015,Nuisance,37.75867648,-122.4174133,9,Mission
M150822,700 Block of Junipero Serra Boulevard,94127,4/13/15,2015,Owner Move In,37.72422586,-122.472362,7,West of Twin Peaks
M150832,0 Block of toledo Way,94123,4/13/15,2015,Breach,37.80128456,-122.4385458,2,Marina
M150811,1200 Block of Bush Street,94109,4/10/15,2015,Non Payment,37.78895561,-122.4178258,3,Nob Hill
M150810,700 Block of Buena Vista Avenue,94117,4/10/15,2015,Non Payment,37.76822488,-122.4435444,8,Haight Ashbury
M150810,700 Block of Buena Vista Avenue,94117,4/10/15,2015,Late Payments,37.76822488,-122.4435444,8,Haight Ashbury
M150812,300 Block of Rolph Street,94112,4/10/15,2015,Owner Move In,37.71316043,-122.4356331,11,Excelsior
M150806,1000 Block of Greenwich Street,94133,4/10/15,2015,Owner Move In,37.80142833,-122.4169769,3,Russian Hill
M150808,2200 Block of 36th Avenue,94116,4/10/15,2015,Demolition,37.74504842,-122.4940336,4,Sunset/Parkside
M150804,2600 Block of Hyde Street,94109,4/10/15,2015,Breach,37.80546968,-122.4203877,2,Russian Hill
M150809,1600 Block of Ulloa Street,94116,4/10/15,2015,Owner Move In,37.74120383,-122.4739546,7,West of Twin Peaks
M150799,2700 Block of Folsom Street,94110,4/9/15,2015,Breach,37.7533065,-122.4140908,9,Mission
